func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(CRS)	CRS	float	10000	10000	0.00879604	0.184174
matvec(CRS)	CRS	float	20000	20000	0.000471314	6.8744
matvec(CRS)	CRS	float	30000	30000	0.000640868	7.58347
matvec(CRS)	CRS	float	40000	40000	0.000813618	7.96443
matvec(CRS)	CRS	float	50000	50000	0.000974683	8.31039
matvec(CRS)	CRS	float	60000	60000	0.00115893	8.38708
matvec(CRS)	CRS	float	70000	70000	0.00130477	8.69121
matvec(CRS)	CRS	float	80000	80000	0.00149496	8.66912
matvec(CRS)	CRS	float	90000	90000	0.00162896	8.95049
matvec(CRS)	CRS	float	100000	100000	0.0017677	9.16448
matvec(CRS)	CRS	double	10000	10000	0.000351388	4.61028
matvec(CRS)	CRS	double	20000	20000	0.000583458	5.5531
matvec(CRS)	CRS	double	30000	30000	0.000769751	6.31373
matvec(CRS)	CRS	double	40000	40000	0.000985157	6.57763
matvec(CRS)	CRS	double	50000	50000	0.00123969	6.53391
matvec(CRS)	CRS	double	60000	60000	0.00144744	6.7153
matvec(CRS)	CRS	double	70000	70000	0.00163722	6.92639
matvec(CRS)	CRS	double	80000	80000	0.00186049	6.96589
matvec(CRS)	CRS	double	90000	90000	0.00205509	7.09459
matvec(CRS)	CRS	double	100000	100000	0.00225716	7.17717
