func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matadd(Dense,Dense,Dense)	Dense	float	1000	1000	0.000202479	4.93879	59.2655
matadd(Dense,Dense,Dense)	Dense	float	2000	2000	0.000598545	6.68287	80.1944
matadd(Dense,Dense,Dense)	Dense	float	3000	3000	0.00124128	7.25057	87.0068
matadd(Dense,Dense,Dense)	Dense	float	4000	4000	0.00203151	7.87592	94.5111
matadd(Dense,Dense,Dense)	Dense	float	5000	5000	0.00324764	7.6979	92.3748
matadd(Dense,Dense,Dense)	Dense	float	6000	6000	0.00474942	7.57988	90.9585
matadd(Dense,Dense,Dense)	Dense	float	7000	7000	0.00617166	7.93951	95.2742
matadd(Dense,Dense,Dense)	Dense	float	8000	8000	0.00798645	8.01357	96.1629
matadd(Dense,Dense,Dense)	Dense	float	9000	9000	0.0100117	8.09055	97.0866
matadd(Dense,Dense,Dense)	Dense	float	10000	10000	0.0123151	8.12013	97.4416
matadd(Dense,Dense,Dense)	Dense	double	1000	1000	0.000427458	2.33941	56.1458
matadd(Dense,Dense,Dense)	Dense	double	2000	2000	0.00108539	3.6853	88.4472
matadd(Dense,Dense,Dense)	Dense	double	3000	3000	0.00229671	3.91865	94.0477
matadd(Dense,Dense,Dense)	Dense	double	4000	4000	0.00407288	3.92842	94.2822
matadd(Dense,Dense,Dense)	Dense	double	5000	5000	0.00626569	3.98999	95.7596
matadd(Dense,Dense,Dense)	Dense	double	6000	6000	0.00889379	4.04777	97.1465
matadd(Dense,Dense,Dense)	Dense	double	7000	7000	0.0120109	4.07964	97.9114
matadd(Dense,Dense,Dense)	Dense	double	8000	8000	0.0156437	4.09111	98.1866
matadd(Dense,Dense,Dense)	Dense	double	9000	9000	0.0196881	4.11417	98.74
matadd(Dense,Dense,Dense)	Dense	double	10000	10000	0.0242868	4.11746	98.8191
