func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
atanh	vector	float	1000	4.53863e-05	0.0220331	0.176265
atanh	vector	float	10000	4.48017e-05	0.223206	1.78565
atanh	vector	float	100000	7.36639e-05	1.35752	10.8601
atanh	vector	float	1000000	0.000286208	3.49396	27.9517
atanh	vector	float	10000000	0.00180478	5.54085	44.3268
atanh	vector	float	100000000	0.0127842	7.82216	62.5773
atanh	vector	double	1000	7.28447e-05	0.0137278	0.219645
atanh	vector	double	10000	6.29041e-05	0.158972	2.54355
atanh	vector	double	100000	0.000248941	0.401701	6.42722
atanh	vector	double	1000000	0.000925405	1.08061	17.2897
atanh	vector	double	10000000	0.00664313	1.50531	24.085
atanh	vector	double	100000000	0.0624486	1.60132	25.6211
