func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tanh(Dense)	Dense	float	1000	1000	0.00116129	0.861109
m_tanh(Dense)	Dense	float	2000	2000	0.00177329	2.25569
m_tanh(Dense)	Dense	float	3000	3000	0.00317644	2.83336
m_tanh(Dense)	Dense	float	4000	4000	0.00782845	2.04383
m_tanh(Dense)	Dense	float	5000	5000	0.00960819	2.60195
m_tanh(Dense)	Dense	float	6000	6000	0.020062	1.79444
m_tanh(Dense)	Dense	float	7000	7000	0.0257712	1.90135
m_tanh(Dense)	Dense	float	8000	8000	0.0266198	2.40423
m_tanh(Dense)	Dense	float	9000	9000	0.0306503	2.64271
m_tanh(Dense)	Dense	float	10000	10000	0.0474664	2.10675
m_tanh(Dense)	Dense	double	1000	1000	0.00116489	0.858452
m_tanh(Dense)	Dense	double	2000	2000	0.00504194	0.793345
m_tanh(Dense)	Dense	double	3000	3000	0.0126218	0.713053
m_tanh(Dense)	Dense	double	4000	4000	0.0208779	0.766362
m_tanh(Dense)	Dense	double	5000	5000	0.032857	0.760873
m_tanh(Dense)	Dense	double	6000	6000	0.0394936	0.91154
m_tanh(Dense)	Dense	double	7000	7000	0.0622482	0.787171
m_tanh(Dense)	Dense	double	8000	8000	0.0541831	1.18118
m_tanh(Dense)	Dense	double	9000	9000	0.0777169	1.04224
m_tanh(Dense)	Dense	double	10000	10000	0.0846081	1.18192
