func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_pow(CRS,CRS)	CRS	float	10000	10000	0.0016292	0.994352	3.97741
sm_pow(CRS,CRS)	CRS	float	20000	20000	0.00180225	1.79776	7.19102
sm_pow(CRS,CRS)	CRS	float	30000	30000	0.00272839	1.78127	7.12509
sm_pow(CRS,CRS)	CRS	float	40000	40000	0.00367022	1.76556	7.06224
sm_pow(CRS,CRS)	CRS	float	50000	50000	0.00451221	1.79513	7.18051
sm_pow(CRS,CRS)	CRS	float	60000	60000	0.00545399	1.78218	7.12873
sm_pow(CRS,CRS)	CRS	float	70000	70000	0.00639511	1.77323	7.09292
sm_pow(CRS,CRS)	CRS	float	80000	80000	0.00722889	1.79281	7.17123
sm_pow(CRS,CRS)	CRS	float	90000	90000	0.00820433	1.77711	7.10844
sm_pow(CRS,CRS)	CRS	float	100000	100000	0.00915293	1.76993	7.0797
sm_pow(CRS,CRS)	CRS	double	10000	10000	0.00154004	1.05192	8.41536
sm_pow(CRS,CRS)	CRS	double	20000	20000	0.0031583	1.02587	8.20694
sm_pow(CRS,CRS)	CRS	double	30000	30000	0.00497557	0.976772	7.81418
sm_pow(CRS,CRS)	CRS	double	40000	40000	0.00693681	0.934147	7.47318
sm_pow(CRS,CRS)	CRS	double	50000	50000	0.00881865	0.918508	7.34806
sm_pow(CRS,CRS)	CRS	double	60000	60000	0.0100407	0.968059	7.74447
sm_pow(CRS,CRS)	CRS	double	70000	70000	0.0111202	1.01977	8.15815
sm_pow(CRS,CRS)	CRS	double	80000	80000	0.0145131	0.892989	7.14391
sm_pow(CRS,CRS)	CRS	double	90000	90000	0.0155787	0.935894	7.48715
sm_pow(CRS,CRS)	CRS	double	100000	100000	0.0175408	0.923559	7.38847
