func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,CRS,Dense)	CRS	float	1000	1000	1000	0.00242359	66.8429
matmul(Dense,CRS,Dense)	CRS	float	1500	1500	1500	0.00548659	66.4348
matmul(Dense,CRS,Dense)	CRS	float	2000	2000	2000	0.0101653	63.7464
matmul(Dense,CRS,Dense)	CRS	float	2500	2500	2500	0.0201297	50.2989
matmul(Dense,CRS,Dense)	CRS	float	3000	3000	3000	0.0496281	29.3785
matmul(Dense,CRS,Dense)	CRS	double	1000	1000	1000	0.0151998	10.658
matmul(Dense,CRS,Dense)	CRS	double	1500	1500	1500	0.034408	10.5935
matmul(Dense,CRS,Dense)	CRS	double	2000	2000	2000	0.068739	9.42697
matmul(Dense,CRS,Dense)	CRS	double	2500	2500	2500	0.0903958	11.2007
matmul(Dense,CRS,Dense)	CRS	double	3000	3000	3000	0.130613	11.1628
