func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tanh(CRS)	CRS	float	10000	10000	0.000363919	2.22577
m_tanh(CRS)	CRS	float	20000	20000	0.000623477	2.59833
m_tanh(CRS)	CRS	float	30000	30000	0.000921823	2.63608
m_tanh(CRS)	CRS	float	40000	40000	0.00105036	3.08465
m_tanh(CRS)	CRS	float	50000	50000	0.00127889	3.1668
m_tanh(CRS)	CRS	float	60000	60000	0.0016236	2.99335
m_tanh(CRS)	CRS	float	70000	70000	0.00158715	3.57244
m_tanh(CRS)	CRS	float	80000	80000	0.00164075	3.9494
m_tanh(CRS)	CRS	float	90000	90000	0.00171882	4.24129
m_tanh(CRS)	CRS	float	100000	100000	0.00188417	4.29898
m_tanh(CRS)	CRS	double	10000	10000	0.00082912	0.976939
m_tanh(CRS)	CRS	double	20000	20000	0.00142765	1.13473
m_tanh(CRS)	CRS	double	30000	30000	0.0020795	1.16855
m_tanh(CRS)	CRS	double	40000	40000	0.00269546	1.20202
m_tanh(CRS)	CRS	double	50000	50000	0.00327586	1.23632
m_tanh(CRS)	CRS	double	60000	60000	0.00389462	1.24788
m_tanh(CRS)	CRS	double	70000	70000	0.00449909	1.26025
m_tanh(CRS)	CRS	double	80000	80000	0.0051132	1.26731
m_tanh(CRS)	CRS	double	90000	90000	0.00571461	1.27568
m_tanh(CRS)	CRS	double	100000	100000	0.0063305	1.27952
