func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00820146	243.859
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.0048082	1403.85
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.00918796	1741.41
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0155837	2005.3
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.0254304	2123.45
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.0410095	2090.98
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.0604733	2116.64
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.0874884	2083.13
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.122115	2047.26
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0277154	72.1622
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.087705	76.9626
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.207682	77.0407
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.403855	77.3792
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.678695	79.5644
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	1.08566	78.984
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	1.61528	79.2433
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	2.3051	79.0639
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	3.1669	78.9416
