func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matadd(Dense,Dense,Dense)	Dense	float	1000	1000	0.000190899	5.23837	62.8604
matadd(Dense,Dense,Dense)	Dense	float	2000	2000	0.000575983	6.94466	83.3359
matadd(Dense,Dense,Dense)	Dense	float	3000	3000	0.00121272	7.42133	89.056
matadd(Dense,Dense,Dense)	Dense	float	4000	4000	0.00199537	8.01857	96.2228
matadd(Dense,Dense,Dense)	Dense	float	5000	5000	0.00322745	7.74604	92.9525
matadd(Dense,Dense,Dense)	Dense	float	6000	6000	0.00458247	7.85602	94.2722
matadd(Dense,Dense,Dense)	Dense	float	7000	7000	0.00645752	7.58805	91.0566
matadd(Dense,Dense,Dense)	Dense	float	8000	8000	0.00797612	8.02395	96.2874
matadd(Dense,Dense,Dense)	Dense	float	9000	9000	0.0100344	8.07221	96.8666
matadd(Dense,Dense,Dense)	Dense	float	10000	10000	0.0123199	8.11692	97.403
matadd(Dense,Dense,Dense)	Dense	double	1000	1000	0.000352659	2.8356	68.0544
matadd(Dense,Dense,Dense)	Dense	double	2000	2000	0.00103636	3.85964	92.6315
matadd(Dense,Dense,Dense)	Dense	double	3000	3000	0.00225586	3.98961	95.7506
matadd(Dense,Dense,Dense)	Dense	double	4000	4000	0.0040615	3.93943	94.5463
matadd(Dense,Dense,Dense)	Dense	double	5000	5000	0.0062764	3.98318	95.5963
matadd(Dense,Dense,Dense)	Dense	double	6000	6000	0.00890042	4.04475	97.0741
matadd(Dense,Dense,Dense)	Dense	double	7000	7000	0.0120194	4.07675	97.842
matadd(Dense,Dense,Dense)	Dense	double	8000	8000	0.0156332	4.09385	98.2524
matadd(Dense,Dense,Dense)	Dense	double	9000	9000	0.0196789	4.11608	98.7858
matadd(Dense,Dense,Dense)	Dense	double	10000	10000	0.024247	4.12421	98.9812
