func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
atanh	vector	float	1000	0.000702455	0.00142358	0.0113886
atanh	vector	float	10000	7.50815e-05	0.133189	1.06551
atanh	vector	float	100000	0.000218819	0.456998	3.65598
atanh	vector	float	1000000	0.00164657	0.607323	4.85859
atanh	vector	float	10000000	0.0165619	0.603794	4.83036
atanh	vector	float	100000000	0.142997	0.699318	5.59454
atanh	vector	double	1000	2.21016e-05	0.0452457	0.723931
atanh	vector	double	10000	3.94831e-05	0.253273	4.05236
atanh	vector	double	100000	0.000198566	0.50361	8.05776
atanh	vector	double	1000000	0.00182133	0.549051	8.78481
atanh	vector	double	10000000	0.018448	0.542064	8.67302
atanh	vector	double	100000000	0.131635	0.759677	12.1548
