func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(CRS)	CRS	float	10000	10000	0.000198767	8.15026
matvec(CRS)	CRS	float	20000	20000	0.000314955	10.2872
matvec(CRS)	CRS	float	30000	30000	0.000626587	7.75631
matvec(CRS)	CRS	float	40000	40000	0.00311653	2.07924
matvec(CRS)	CRS	float	50000	50000	0.00505499	1.60238
matvec(CRS)	CRS	float	60000	60000	0.00633193	1.53508
matvec(CRS)	CRS	float	70000	70000	0.00806589	1.40592
matvec(CRS)	CRS	float	80000	80000	0.00501971	2.58182
matvec(CRS)	CRS	float	90000	90000	0.0109213	1.33501
matvec(CRS)	CRS	float	100000	100000	0.0123735	1.30925
matvec(CRS)	CRS	double	10000	10000	0.000150443	10.7682
matvec(CRS)	CRS	double	20000	20000	0.000703979	4.60241
matvec(CRS)	CRS	double	30000	30000	0.00399647	1.21607
matvec(CRS)	CRS	double	40000	40000	0.00647661	1.00052
matvec(CRS)	CRS	double	50000	50000	0.00883526	0.916781
matvec(CRS)	CRS	double	60000	60000	0.0111531	0.871503
matvec(CRS)	CRS	double	70000	70000	0.00947335	1.19704
matvec(CRS)	CRS	double	80000	80000	0.0147154	0.880708
matvec(CRS)	CRS	double	90000	90000	0.0176565	0.825757
matvec(CRS)	CRS	double	100000	100000	0.0195905	0.826932
