func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_ceil(Dense)	Dense	float	1000	1000	0.000179871	5.55954
m_ceil(Dense)	Dense	float	2000	2000	0.000540625	7.39884
m_ceil(Dense)	Dense	float	3000	3000	0.00114397	7.86736
m_ceil(Dense)	Dense	float	4000	4000	0.0020306	7.87943
m_ceil(Dense)	Dense	float	5000	5000	0.00279022	8.95986
m_ceil(Dense)	Dense	float	6000	6000	0.00353764	10.1763
m_ceil(Dense)	Dense	float	7000	7000	0.00488765	10.0253
m_ceil(Dense)	Dense	float	8000	8000	0.00615744	10.3939
m_ceil(Dense)	Dense	float	9000	9000	0.00780671	10.3757
m_ceil(Dense)	Dense	float	10000	10000	0.00958512	10.4328
m_ceil(Dense)	Dense	double	1000	1000	0.000219816	4.54927
m_ceil(Dense)	Dense	double	2000	2000	0.000741367	5.39544
m_ceil(Dense)	Dense	double	3000	3000	0.00151946	5.92314
m_ceil(Dense)	Dense	double	4000	4000	0.00265305	6.03079
m_ceil(Dense)	Dense	double	5000	5000	0.00418897	5.96805
m_ceil(Dense)	Dense	double	6000	6000	0.00604069	5.95958
m_ceil(Dense)	Dense	double	7000	7000	0.00818726	5.9849
m_ceil(Dense)	Dense	double	8000	8000	0.0106389	6.01564
m_ceil(Dense)	Dense	double	9000	9000	0.0133903	6.04914
m_ceil(Dense)	Dense	double	10000	10000	0.0164636	6.07402
