func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_ceil(CRS)	CRS	float	10000	10000	0.000328966	2.46226
m_ceil(CRS)	CRS	float	20000	20000	0.000571887	2.83273
m_ceil(CRS)	CRS	float	30000	30000	0.000769892	3.15629
m_ceil(CRS)	CRS	float	40000	40000	0.000953583	3.39771
m_ceil(CRS)	CRS	float	50000	50000	0.00113928	3.55488
m_ceil(CRS)	CRS	float	60000	60000	0.00133799	3.63231
m_ceil(CRS)	CRS	float	70000	70000	0.00144536	3.92289
m_ceil(CRS)	CRS	float	80000	80000	0.00149072	4.3469
m_ceil(CRS)	CRS	float	90000	90000	0.00157668	4.62363
m_ceil(CRS)	CRS	float	100000	100000	0.00174868	4.63207
m_ceil(CRS)	CRS	double	10000	10000	0.000453521	1.78603
m_ceil(CRS)	CRS	double	20000	20000	0.000713899	2.26923
m_ceil(CRS)	CRS	double	30000	30000	0.000957119	2.53887
m_ceil(CRS)	CRS	double	40000	40000	0.00124812	2.59591
m_ceil(CRS)	CRS	double	50000	50000	0.00153522	2.63806
m_ceil(CRS)	CRS	double	60000	60000	0.00183126	2.65391
m_ceil(CRS)	CRS	double	70000	70000	0.00205854	2.75438
m_ceil(CRS)	CRS	double	80000	80000	0.00232026	2.79279
m_ceil(CRS)	CRS	double	90000	90000	0.0026326	2.76912
m_ceil(CRS)	CRS	double	100000	100000	0.00284661	2.84549
