func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atanh(Dense)	Dense	float	1000	1000	0.000219723	4.55119
m_atanh(Dense)	Dense	float	2000	2000	0.000695656	5.74997
m_atanh(Dense)	Dense	float	3000	3000	0.00148899	6.04437
m_atanh(Dense)	Dense	float	4000	4000	0.00256512	6.23753
m_atanh(Dense)	Dense	float	5000	5000	0.00343893	7.26971
m_atanh(Dense)	Dense	float	6000	6000	0.00433449	8.30548
m_atanh(Dense)	Dense	float	7000	7000	0.00589197	8.31641
m_atanh(Dense)	Dense	float	8000	8000	0.00771939	8.29082
m_atanh(Dense)	Dense	float	9000	9000	0.00974041	8.31587
m_atanh(Dense)	Dense	float	10000	10000	0.0119491	8.3688
m_atanh(Dense)	Dense	double	1000	1000	0.00125018	0.799887
m_atanh(Dense)	Dense	double	2000	2000	0.00476998	0.838578
m_atanh(Dense)	Dense	double	3000	3000	0.0107887	0.834207
m_atanh(Dense)	Dense	double	4000	4000	0.0192673	0.830422
m_atanh(Dense)	Dense	double	5000	5000	0.0301035	0.830469
m_atanh(Dense)	Dense	double	6000	6000	0.0433203	0.831019
m_atanh(Dense)	Dense	double	7000	7000	0.0590136	0.830317
m_atanh(Dense)	Dense	double	8000	8000	0.0773175	0.827756
m_atanh(Dense)	Dense	double	9000	9000	0.097858	0.82773
m_atanh(Dense)	Dense	double	10000	10000	0.121047	0.826127
