func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_div	float	1000	1.65292e-05	0.120998	0.725988	
vv_div	float	10000	2.52882e-05	0.790883	4.7453	
vv_div	float	100000	0.000120729	1.6566	9.93959	
vv_div	float	1000000	0.000874223	2.28775	13.7265	
vv_div	float	10000000	0.0246104	0.812664	4.87598	
vv_div	float	100000000	0.225773	0.885847	5.31508	
vv_div	double	1000	1.7341e-05	0.115334	1.384	
vv_div	double	10000	3.62805e-05	0.55126	6.61512	
vv_div	double	100000	0.000158842	1.25911	15.1093	
vv_div	double	1000000	0.00176728	1.13168	13.5802	
vv_div	double	10000000	0.0449919	0.444525	5.33429	
vv_div	double	100000000	0.427875	0.467426	5.60912	
