func	prec	M	N	K	time[sec]	perf[GFLOPS] 
matmul(Dense,Dense,Dense)	float	1000	1000	1000	0.0063535	314.787	
matmul(Dense,Dense,Dense)	float	2000	2000	2000	0.030342	527.322	
matmul(Dense,Dense,Dense)	float	3000	3000	3000	0.102697	525.818	
matmul(Dense,Dense,Dense)	float	4000	4000	4000	0.236358	541.552	
matmul(Dense,Dense,Dense)	float	5000	5000	5000	0.451551	553.647	
matmul(Dense,Dense,Dense)	double	1000	1000	1000	0.00946189	211.374	
matmul(Dense,Dense,Dense)	double	2000	2000	2000	0.0642197	249.145	
matmul(Dense,Dense,Dense)	double	3000	3000	3000	0.198184	272.474	
matmul(Dense,Dense,Dense)	double	4000	4000	4000	0.457373	279.859	
matmul(Dense,Dense,Dense)	double	5000	5000	5000	0.87689	285.099	
