func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
tanh	float	1000	0.000223495	0.00447438	0.035795	
tanh	float	10000	4.38728e-05	0.227932	1.82345	
tanh	float	100000	0.000151334	0.660789	5.28631	
tanh	float	1000000	0.00122232	0.818119	6.54495	
tanh	float	10000000	0.0111228	0.899052	7.19242	
tanh	float	100000000	0.109938	0.9096	7.2768	
tanh	double	1000	1.22353e-05	0.0817307	1.30769	
tanh	double	10000	2.88386e-05	0.346757	5.54812	
tanh	double	100000	0.000248534	0.402359	6.43774	
tanh	double	1000000	0.00195284	0.512075	8.1932	
tanh	double	10000000	0.0186449	0.536339	8.58143	
tanh	double	100000000	0.183905	0.543758	8.70013	
