func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_mul	float	1000	1.90027e-05	0.105248	0.420993	
sv_mul	float	10000	2.64466e-05	0.756241	3.02496	
sv_mul	float	100000	0.000115874	1.72602	6.90407	
sv_mul	float	1000000	0.000853744	2.34262	9.37049	
sv_mul	float	10000000	0.0264597	0.755865	3.02346	
sv_mul	float	100000000	0.241179	0.829261	3.31704	
sv_mul	double	1000	1.75611e-05	0.113888	0.911105	
sv_mul	double	10000	3.54391e-05	0.564348	4.51479	
sv_mul	double	100000	0.000141068	1.41775	11.342	
sv_mul	double	1000000	0.00158488	1.26193	10.0954	
sv_mul	double	10000000	0.0565778	0.353496	2.82797	
sv_mul	double	100000000	0.476524	0.419706	3.35765	
