func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
nrm2	float	1000	3.085e-07	6.48298	12.966	
nrm2	float	10000	2.2559e-06	8.86564	17.7313	
nrm2	float	100000	1.0096e-05	19.8098	39.6197	
nrm2	float	1000000	2.62449e-05	76.2053	152.411	
nrm2	float	10000000	0.000367581	54.4098	108.82	
nrm2	float	100000000	0.010271	19.4722	38.9444	
nrm2	double	1000	5.076e-07	3.94011	15.7604	
nrm2	double	10000	8.2881e-06	2.4131	9.65239	
nrm2	double	100000	1.61075e-05	12.4166	49.6663	
nrm2	double	1000000	3.27733e-05	61.0253	244.101	
nrm2	double	10000000	0.00728235	2.74637	10.9855	
nrm2	double	100000000	0.0392106	5.10066	20.4027	
