func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_add	float	1000	1.63832e-05	0.122076	0.488305	
sv_add	float	10000	2.43791e-05	0.820375	3.2815	
sv_add	float	100000	0.000120317	1.66227	6.64908	
sv_add	float	1000000	0.000819427	2.44073	9.76292	
sv_add	float	10000000	0.0235844	0.848018	3.39207	
sv_add	float	100000000	0.222715	0.898008	3.59203	
sv_add	double	1000	1.69254e-05	0.118166	0.945325	
sv_add	double	10000	3.3706e-05	0.593366	4.74693	
sv_add	double	100000	0.00013687	1.46124	11.6899	
sv_add	double	1000000	0.00151716	1.31825	10.546	
sv_add	double	10000000	0.0444809	0.449632	3.59705	
sv_add	double	100000000	0.41884	0.477509	3.82007	
