func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_div	float	1000	0.00184609	0.00108337	0.00433349	
sv_div	float	10000	0.00192122	0.0104101	0.0416402	
sv_div	float	100000	0.00326924	0.0611763	0.244705	
sv_div	float	1000000	0.0151508	0.132007	0.528026	
sv_div	float	10000000	0.114756	0.174282	0.697129	
