func	prec	M	N	time[sec]	perf[GFLOPS] 
mv_mul(CRS)	float	1000	1000	0.000438428	0.369502	
mv_mul(CRS)	float	10000	10000	0.000208638	7.76463	
mv_mul(CRS)	float	100000	100000	0.0133146	1.21671	
mv_mul(CRS)	float	1000000	1000000	0.107011	1.51386	
mv_mul(CRS)	double	1000	1000	2.87648e-05	5.63188	
mv_mul(CRS)	double	10000	10000	0.000236847	6.83986	
mv_mul(CRS)	double	100000	100000	0.0154131	1.05105	
mv_mul(CRS)	double	1000000	1000000	0.15522	1.04368	
