func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_sub	float	1000	0.00078574	0.00254537	0.0101815	
sv_sub	float	10000	2.51606e-05	0.794894	3.17957	
sv_sub	float	100000	0.000116991	1.70954	6.83816	
sv_sub	float	1000000	0.000823527	2.42858	9.71432	
sv_sub	float	10000000	0.0233262	0.857405	3.42962	
sv_sub	float	100000000	0.220291	0.90789	3.63156	
sv_sub	double	1000	1.7357e-05	0.115227	0.921818	
sv_sub	double	10000	3.3771e-05	0.592224	4.73779	
sv_sub	double	100000	0.000240783	0.830622	6.64498	
sv_sub	double	1000000	0.00160761	1.24408	9.95265	
sv_sub	double	10000000	0.0492972	0.405703	3.24562	
sv_sub	double	100000000	0.441368	0.453137	3.62509	
