func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,CRS,Dense)	CRS	float	1000	1000	1000	0.0370782	4.36915
matmul(Dense,CRS,Dense)	CRS	float	1500	1500	1500	0.0512564	7.1113
matmul(Dense,CRS,Dense)	CRS	float	2000	2000	2000	0.102451	6.325
matmul(Dense,CRS,Dense)	CRS	float	2500	2500	2500	0.134058	7.55271
matmul(Dense,CRS,Dense)	CRS	float	3000	3000	3000	0.16798	8.67959
matmul(Dense,CRS,Dense)	CRS	double	1000	1000	1000	0.0359529	4.50589
matmul(Dense,CRS,Dense)	CRS	double	1500	1500	1500	0.0586942	6.21015
matmul(Dense,CRS,Dense)	CRS	double	2000	2000	2000	0.0837696	7.7355
matmul(Dense,CRS,Dense)	CRS	double	2500	2500	2500	0.11296	8.96335
matmul(Dense,CRS,Dense)	CRS	double	3000	3000	3000	0.143526	10.1585
