func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_asinh(CRS)	CRS	float	10000	10000	0.00152196	0.532207
m_asinh(CRS)	CRS	float	20000	20000	0.00159892	1.01318
m_asinh(CRS)	CRS	float	30000	30000	0.0024158	1.00588
m_asinh(CRS)	CRS	float	40000	40000	0.00326732	0.991638
m_asinh(CRS)	CRS	float	50000	50000	0.00409726	0.988464
m_asinh(CRS)	CRS	float	60000	60000	0.00542259	0.89625
m_asinh(CRS)	CRS	float	70000	70000	0.00621539	0.912252
m_asinh(CRS)	CRS	float	80000	80000	0.00669186	0.968341
m_asinh(CRS)	CRS	float	90000	90000	0.00750067	0.971913
m_asinh(CRS)	CRS	float	100000	100000	0.00838219	0.966335
m_asinh(CRS)	CRS	double	10000	10000	0.00166719	0.485848
m_asinh(CRS)	CRS	double	20000	20000	0.00331558	0.488602
m_asinh(CRS)	CRS	double	30000	30000	0.00518536	0.468627
m_asinh(CRS)	CRS	double	40000	40000	0.00670587	0.483159
m_asinh(CRS)	CRS	double	50000	50000	0.00870854	0.465061
m_asinh(CRS)	CRS	double	60000	60000	0.0103766	0.46836
m_asinh(CRS)	CRS	double	70000	70000	0.0115697	0.490075
m_asinh(CRS)	CRS	double	80000	80000	0.0105288	0.615455
m_asinh(CRS)	CRS	double	90000	90000	0.0103141	0.706799
m_asinh(CRS)	CRS	double	100000	100000	0.0114978	0.704484
