func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tan(CRS)	CRS	float	10000	10000	0.000444665	1.8216
m_tan(CRS)	CRS	float	20000	20000	0.000785164	2.06326
m_tan(CRS)	CRS	float	30000	30000	0.00107966	2.2507
m_tan(CRS)	CRS	float	40000	40000	0.00139518	2.32228
m_tan(CRS)	CRS	float	50000	50000	0.00173336	2.33651
m_tan(CRS)	CRS	float	60000	60000	0.00183691	2.64575
m_tan(CRS)	CRS	float	70000	70000	0.00212677	2.66601
m_tan(CRS)	CRS	float	80000	80000	0.0023759	2.72739
m_tan(CRS)	CRS	float	90000	90000	0.00254192	2.86791
m_tan(CRS)	CRS	float	100000	100000	0.00244005	3.3196
m_tan(CRS)	CRS	double	10000	10000	0.00156423	0.517827
m_tan(CRS)	CRS	double	20000	20000	0.00258778	0.62602
m_tan(CRS)	CRS	double	30000	30000	0.00379979	0.639509
m_tan(CRS)	CRS	double	40000	40000	0.00499172	0.649074
m_tan(CRS)	CRS	double	50000	50000	0.00618678	0.654622
m_tan(CRS)	CRS	double	60000	60000	0.00741473	0.655452
m_tan(CRS)	CRS	double	70000	70000	0.00862165	0.657647
m_tan(CRS)	CRS	double	80000	80000	0.00983437	0.658914
m_tan(CRS)	CRS	double	90000	90000	0.011064	0.658892
m_tan(CRS)	CRS	double	100000	100000	0.0122475	0.66136
