func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_ceil(CRS)	CRS	float	10000	10000	0.000843078	0.960765
m_ceil(CRS)	CRS	float	20000	20000	0.000130307	12.4321
m_ceil(CRS)	CRS	float	30000	30000	0.000350538	6.93221
m_ceil(CRS)	CRS	float	40000	40000	0.00136471	2.37413
m_ceil(CRS)	CRS	float	50000	50000	0.00214236	1.89044
m_ceil(CRS)	CRS	float	60000	60000	0.00285898	1.69991
m_ceil(CRS)	CRS	float	70000	70000	0.00341988	1.65795
m_ceil(CRS)	CRS	float	80000	80000	0.00880723	0.735759
m_ceil(CRS)	CRS	float	90000	90000	0.00953931	0.764206
m_ceil(CRS)	CRS	float	100000	100000	0.00437447	1.85165
m_ceil(CRS)	CRS	double	10000	10000	0.000130765	6.19433
m_ceil(CRS)	CRS	double	20000	20000	0.000853341	1.89842
m_ceil(CRS)	CRS	double	30000	30000	0.00534744	0.454423
m_ceil(CRS)	CRS	double	40000	40000	0.00807686	0.401146
m_ceil(CRS)	CRS	double	50000	50000	0.00941983	0.429944
m_ceil(CRS)	CRS	double	60000	60000	0.0106478	0.456432
m_ceil(CRS)	CRS	double	70000	70000	0.00727829	0.779029
m_ceil(CRS)	CRS	double	80000	80000	0.013261	0.488651
m_ceil(CRS)	CRS	double	90000	90000	0.0142063	0.513154
m_ceil(CRS)	CRS	double	100000	100000	0.0143578	0.564153
