func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_mul(Dense,Dense,Dense)	Dense	float	1000	1000	0.000835056	1.19752	14.3703
mm_mul(Dense,Dense,Dense)	Dense	float	2000	2000	0.00141961	2.81767	33.8121
mm_mul(Dense,Dense,Dense)	Dense	float	3000	3000	0.010209	0.881572	10.5789
mm_mul(Dense,Dense,Dense)	Dense	float	4000	4000	0.0217347	0.736149	8.83379
mm_mul(Dense,Dense,Dense)	Dense	float	5000	5000	0.0118387	2.11171	25.3405
mm_mul(Dense,Dense,Dense)	Dense	float	6000	6000	0.0180947	1.98953	23.8743
mm_mul(Dense,Dense,Dense)	Dense	float	7000	7000	0.0342756	1.42959	17.155
mm_mul(Dense,Dense,Dense)	Dense	float	8000	8000	0.0610624	1.04811	12.5773
mm_mul(Dense,Dense,Dense)	Dense	float	9000	9000	0.0696368	1.16318	13.9581
mm_mul(Dense,Dense,Dense)	Dense	float	10000	10000	0.0782232	1.27839	15.3407
mm_mul(Dense,Dense,Dense)	Dense	double	1000	1000	0.00135853	0.73609	17.6661
mm_mul(Dense,Dense,Dense)	Dense	double	2000	2000	0.0165151	0.242202	5.81285
mm_mul(Dense,Dense,Dense)	Dense	double	3000	3000	0.021114	0.426258	10.2302
mm_mul(Dense,Dense,Dense)	Dense	double	4000	4000	0.0222654	0.718604	17.2465
mm_mul(Dense,Dense,Dense)	Dense	double	5000	5000	0.0340473	0.734272	17.6225
mm_mul(Dense,Dense,Dense)	Dense	double	6000	6000	0.054069	0.665816	15.9796
mm_mul(Dense,Dense,Dense)	Dense	double	7000	7000	0.0831383	0.589379	14.1451
mm_mul(Dense,Dense,Dense)	Dense	double	8000	8000	0.0714025	0.896327	21.5119
mm_mul(Dense,Dense,Dense)	Dense	double	9000	9000	0.110609	0.732308	17.5754
mm_mul(Dense,Dense,Dense)	Dense	double	10000	10000	0.112949	0.885352	21.2484
