func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_ceil(Dense)	Dense	float	1000	1000	0.00074656	1.33948
m_ceil(Dense)	Dense	float	2000	2000	0.000161498	24.7681
m_ceil(Dense)	Dense	float	3000	3000	0.00405128	2.22152
m_ceil(Dense)	Dense	float	4000	4000	0.0113554	1.40902
m_ceil(Dense)	Dense	float	5000	5000	0.00919613	2.71853
m_ceil(Dense)	Dense	float	6000	6000	0.014554	2.47355
m_ceil(Dense)	Dense	float	7000	7000	0.0305929	1.60168
m_ceil(Dense)	Dense	float	8000	8000	0.039131	1.63553
m_ceil(Dense)	Dense	float	9000	9000	0.0298325	2.71516
m_ceil(Dense)	Dense	float	10000	10000	0.0505416	1.97857
m_ceil(Dense)	Dense	double	1000	1000	9.56554e-05	10.4542
m_ceil(Dense)	Dense	double	2000	2000	0.00385407	1.03786
m_ceil(Dense)	Dense	double	3000	3000	0.0101599	0.885838
m_ceil(Dense)	Dense	double	4000	4000	0.0113051	1.41529
m_ceil(Dense)	Dense	double	5000	5000	0.0294178	0.849825
m_ceil(Dense)	Dense	double	6000	6000	0.0362428	0.993301
m_ceil(Dense)	Dense	double	7000	7000	0.0356376	1.37495
m_ceil(Dense)	Dense	double	8000	8000	0.0403092	1.58773
m_ceil(Dense)	Dense	double	9000	9000	0.0548865	1.47577
m_ceil(Dense)	Dense	double	10000	10000	0.0874169	1.14394
