func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_add(Dense,Dense,Dense)	Dense	float	1000	1000	0.000191176	5.23079	62.7695
mm_add(Dense,Dense,Dense)	Dense	float	2000	2000	0.000577425	6.92731	83.1277
mm_add(Dense,Dense,Dense)	Dense	float	3000	3000	0.00121393	7.41392	88.967
mm_add(Dense,Dense,Dense)	Dense	float	4000	4000	0.0019962	8.01521	96.1825
mm_add(Dense,Dense,Dense)	Dense	float	5000	5000	0.00323628	7.72492	92.6991
mm_add(Dense,Dense,Dense)	Dense	float	6000	6000	0.00461546	7.79988	93.5985
mm_add(Dense,Dense,Dense)	Dense	float	7000	7000	0.00609752	8.03606	96.4327
mm_add(Dense,Dense,Dense)	Dense	float	8000	8000	0.00787569	8.12627	97.5153
mm_add(Dense,Dense,Dense)	Dense	float	9000	9000	0.0100413	8.06668	96.8002
mm_add(Dense,Dense,Dense)	Dense	float	10000	10000	0.0123011	8.12937	97.5524
mm_add(Dense,Dense,Dense)	Dense	double	1000	1000	0.000314639	3.17825	76.2779
mm_add(Dense,Dense,Dense)	Dense	double	2000	2000	0.00103752	3.85536	92.5285
mm_add(Dense,Dense,Dense)	Dense	double	3000	3000	0.00225919	3.98372	95.6094
mm_add(Dense,Dense,Dense)	Dense	double	4000	4000	0.00407667	3.92477	94.1946
mm_add(Dense,Dense,Dense)	Dense	double	5000	5000	0.00625185	3.99882	95.9716
mm_add(Dense,Dense,Dense)	Dense	double	6000	6000	0.00890857	4.04105	96.9853
mm_add(Dense,Dense,Dense)	Dense	double	7000	7000	0.0120459	4.06776	97.6263
mm_add(Dense,Dense,Dense)	Dense	double	8000	8000	0.0156094	4.1001	98.4025
mm_add(Dense,Dense,Dense)	Dense	double	9000	9000	0.0196806	4.11572	98.7773
mm_add(Dense,Dense,Dense)	Dense	double	10000	10000	0.0242566	4.12259	98.9422
