func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matadd(CRS,CRS,CRS)	CRS	float	10000	10000	0.000922231	0.878305	10.5397
matadd(CRS,CRS,CRS)	CRS	float	20000	20000	0.00186265	0.869728	10.4367
matadd(CRS,CRS,CRS)	CRS	float	30000	30000	0.00280797	0.865394	10.3847
matadd(CRS,CRS,CRS)	CRS	float	40000	40000	0.00371302	0.872606	10.4713
matadd(CRS,CRS,CRS)	CRS	float	50000	50000	0.00485058	0.834952	10.0194
matadd(CRS,CRS,CRS)	CRS	float	60000	60000	0.00555834	0.874363	10.4924
matadd(CRS,CRS,CRS)	CRS	float	70000	70000	0.00605949	0.935722	11.2287
matadd(CRS,CRS,CRS)	CRS	float	80000	80000	0.007288	0.889133	10.6696
matadd(CRS,CRS,CRS)	CRS	float	90000	90000	0.00833124	0.87502	10.5002
matadd(CRS,CRS,CRS)	CRS	float	100000	100000	0.00951	0.851735	10.2208
matadd(CRS,CRS,CRS)	CRS	double	10000	10000	0.0012481	0.648987	15.5757
matadd(CRS,CRS,CRS)	CRS	double	20000	20000	0.00324822	0.498735	11.9696
matadd(CRS,CRS,CRS)	CRS	double	30000	30000	0.00553882	0.438722	10.5293
matadd(CRS,CRS,CRS)	CRS	double	40000	40000	0.00649159	0.499107	11.9786
matadd(CRS,CRS,CRS)	CRS	double	50000	50000	0.00928435	0.436218	10.4692
matadd(CRS,CRS,CRS)	CRS	double	60000	60000	0.0162049	0.29991	7.19784
matadd(CRS,CRS,CRS)	CRS	double	70000	70000	0.0191643	0.295863	7.10072
matadd(CRS,CRS,CRS)	CRS	double	80000	80000	0.0225676	0.287138	6.89131
matadd(CRS,CRS,CRS)	CRS	double	90000	90000	0.0253325	0.287772	6.90654
matadd(CRS,CRS,CRS)	CRS	double	100000	100000	0.0210154	0.385432	9.25037
