func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(CRS)	CRS	float	10000	10000	0.00031035	2.60995	20.8796
mscal(CRS)	CRS	float	20000	20000	0.00053637	3.0203	24.1624
mscal(CRS)	CRS	float	30000	30000	0.000766849	3.16881	25.3505
mscal(CRS)	CRS	float	40000	40000	0.000968692	3.34471	26.7577
mscal(CRS)	CRS	float	50000	50000	0.00116609	3.47315	27.7852
mscal(CRS)	CRS	float	60000	60000	0.00141333	3.43869	27.5095
mscal(CRS)	CRS	float	70000	70000	0.0013476	4.20747	33.6598
mscal(CRS)	CRS	float	80000	80000	0.00142428	4.54968	36.3974
mscal(CRS)	CRS	float	90000	90000	0.00156533	4.65716	37.2573
mscal(CRS)	CRS	float	100000	100000	0.00172961	4.68313	37.4651
mscal(CRS)	CRS	double	10000	10000	0.000429046	1.88791	30.2065
mscal(CRS)	CRS	double	20000	20000	0.000716385	2.26135	36.1816
mscal(CRS)	CRS	double	30000	30000	0.000979046	2.48201	39.7121
mscal(CRS)	CRS	double	40000	40000	0.00125423	2.58326	41.3322
mscal(CRS)	CRS	double	50000	50000	0.00152145	2.66194	42.591
mscal(CRS)	CRS	double	60000	60000	0.00181902	2.67177	42.7483
mscal(CRS)	CRS	double	70000	70000	0.00206363	2.74759	43.9614
mscal(CRS)	CRS	double	80000	80000	0.00231726	2.79641	44.7426
mscal(CRS)	CRS	double	90000	90000	0.002592	2.8125	45
mscal(CRS)	CRS	double	100000	100000	0.00285084	2.84127	45.4603
