func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_atan(Dense)	Dense	float	1000	1000	0.00267341	0.374055
m_atan(Dense)	Dense	float	2000	2000	0.00822905	0.486083
m_atan(Dense)	Dense	float	3000	3000	0.0189243	0.475578
m_atan(Dense)	Dense	float	4000	4000	0.0320424	0.499339
m_atan(Dense)	Dense	float	5000	5000	0.0455401	0.548966
m_atan(Dense)	Dense	float	6000	6000	0.0662459	0.54343
m_atan(Dense)	Dense	float	7000	7000	0.0863128	0.567703
m_atan(Dense)	Dense	float	8000	8000	0.117896	0.542853
m_atan(Dense)	Dense	float	9000	9000	0.145196	0.557867
m_atan(Dense)	Dense	float	10000	10000	0.17822	0.561104
m_atan(Dense)	Dense	double	1000	1000	0.00241951	0.413306
m_atan(Dense)	Dense	double	2000	2000	0.00890045	0.449416
m_atan(Dense)	Dense	double	3000	3000	0.0212098	0.424333
m_atan(Dense)	Dense	double	4000	4000	0.0377208	0.42417
m_atan(Dense)	Dense	double	5000	5000	0.0547357	0.45674
m_atan(Dense)	Dense	double	6000	6000	0.0828436	0.434554
m_atan(Dense)	Dense	double	7000	7000	0.107982	0.45378
m_atan(Dense)	Dense	double	8000	8000	0.145685	0.439304
m_atan(Dense)	Dense	double	9000	9000	0.179226	0.451942
m_atan(Dense)	Dense	double	10000	10000	0.226261	0.441967
