func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asinh	vector	float	1000	0.000695321	0.00143818	0.0115055
asinh	vector	float	10000	1.99582e-05	0.501047	4.00838
asinh	vector	float	100000	9.74479e-05	1.02619	8.20951
asinh	vector	float	1000000	0.000495884	2.0166	16.1328
asinh	vector	float	10000000	0.0050189	1.99247	15.9398
asinh	vector	float	100000000	0.0488196	2.04836	16.3868
asinh	vector	double	1000	1.53608e-05	0.0651006	1.04161
asinh	vector	double	10000	2.97027e-05	0.336669	5.38671
asinh	vector	double	100000	0.000117242	0.852936	13.647
asinh	vector	double	1000000	0.00102809	0.972676	15.5628
asinh	vector	double	10000000	0.0104527	0.956691	15.3071
asinh	vector	double	100000000	0.0966557	1.0346	16.5536
