func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matadd(CRS,CRS,CRS)	CRS	float	10000	10000	0.000349567	2.31716	27.8059
matadd(CRS,CRS,CRS)	CRS	float	20000	20000	0.000600935	2.6958	32.3496
matadd(CRS,CRS,CRS)	CRS	float	30000	30000	0.000814401	2.98379	35.8055
matadd(CRS,CRS,CRS)	CRS	float	40000	40000	0.000989653	3.27387	39.2865
matadd(CRS,CRS,CRS)	CRS	float	50000	50000	0.00119268	3.39572	40.7486
matadd(CRS,CRS,CRS)	CRS	float	60000	60000	0.00138926	3.49825	41.979
matadd(CRS,CRS,CRS)	CRS	float	70000	70000	0.00159071	3.56444	42.7733
matadd(CRS,CRS,CRS)	CRS	float	80000	80000	0.00179062	3.61885	43.4263
matadd(CRS,CRS,CRS)	CRS	float	90000	90000	0.00197432	3.69242	44.309
matadd(CRS,CRS,CRS)	CRS	float	100000	100000	0.0021758	3.72276	44.6731
matadd(CRS,CRS,CRS)	CRS	double	10000	10000	0.000571147	1.4182	34.0368
matadd(CRS,CRS,CRS)	CRS	double	20000	20000	0.000971676	1.66722	40.0133
matadd(CRS,CRS,CRS)	CRS	double	30000	30000	0.00137998	1.76089	42.2614
matadd(CRS,CRS,CRS)	CRS	double	40000	40000	0.00181293	1.78717	42.892
matadd(CRS,CRS,CRS)	CRS	double	50000	50000	0.00220286	1.83852	44.1244
matadd(CRS,CRS,CRS)	CRS	double	60000	60000	0.00259212	1.87491	44.9979
matadd(CRS,CRS,CRS)	CRS	double	70000	70000	0.00296722	1.91088	45.8611
matadd(CRS,CRS,CRS)	CRS	double	80000	80000	0.00335369	1.9322	46.3729
matadd(CRS,CRS,CRS)	CRS	double	90000	90000	0.00378996	1.92351	46.1641
matadd(CRS,CRS,CRS)	CRS	double	100000	100000	0.00417416	1.94051	46.5722
