func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(CRS)	CRS	float	10000	10000	0.00881367	0.183805
matvec(CRS)	CRS	float	20000	20000	0.000477645	6.78328
matvec(CRS)	CRS	float	30000	30000	0.000668139	7.27393
matvec(CRS)	CRS	float	40000	40000	0.000833121	7.77798
matvec(CRS)	CRS	float	50000	50000	0.00100014	8.09888
matvec(CRS)	CRS	float	60000	60000	0.00116655	8.33226
matvec(CRS)	CRS	float	70000	70000	0.00132153	8.58093
matvec(CRS)	CRS	float	80000	80000	0.00173332	7.47696
matvec(CRS)	CRS	float	90000	90000	0.00161266	9.04095
matvec(CRS)	CRS	float	100000	100000	0.0017624	9.19204
matvec(CRS)	CRS	double	10000	10000	0.000341816	4.73939
matvec(CRS)	CRS	double	20000	20000	0.00059511	5.44437
matvec(CRS)	CRS	double	30000	30000	0.000786401	6.18005
matvec(CRS)	CRS	double	40000	40000	0.000990602	6.54148
matvec(CRS)	CRS	double	50000	50000	0.00120576	6.71774
matvec(CRS)	CRS	double	60000	60000	0.00140718	6.90745
matvec(CRS)	CRS	double	70000	70000	0.00161486	7.0223
matvec(CRS)	CRS	double	80000	80000	0.00184766	7.01428
matvec(CRS)	CRS	double	90000	90000	0.00202199	7.21071
matvec(CRS)	CRS	double	100000	100000	0.00226523	7.15161
