func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
tan	vector	float	1000	3.4358e-05	0.0291053	0.232843
tan	vector	float	10000	3.27567e-05	0.305281	2.44225
tan	vector	float	100000	5.61806e-05	1.77997	14.2398
tan	vector	float	1000000	0.000319605	3.12886	25.0309
tan	vector	float	10000000	0.00204716	4.88481	39.0784
tan	vector	float	100000000	0.0141319	7.07618	56.6095
tan	vector	double	1000	8.4793e-05	0.0117934	0.188695
tan	vector	double	10000	4.9281e-05	0.202918	3.24669
tan	vector	double	100000	0.000173865	0.575158	9.20252
tan	vector	double	1000000	0.000963409	1.03798	16.6077
tan	vector	double	10000000	0.00717822	1.3931	22.2897
tan	vector	double	100000000	0.0691138	1.44689	23.1502
