func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sqrt	vector	float	1000	2.42141e-05	0.0412983	0.330386
sqrt	vector	float	10000	5.4756e-06	1.82628	14.6103
sqrt	vector	float	100000	3.34495e-05	2.98958	23.9167
sqrt	vector	float	1000000	0.000209387	4.77584	38.2067
sqrt	vector	float	10000000	0.00349633	2.86014	22.8812
sqrt	vector	float	100000000	0.0346687	2.88444	23.0755
sqrt	vector	double	1000	2.57713e-06	0.388028	6.20845
sqrt	vector	double	10000	5.8411e-06	1.71201	27.3921
sqrt	vector	double	100000	3.17709e-05	3.14753	50.3605
sqrt	vector	double	1000000	0.000297874	3.35712	53.7139
sqrt	vector	double	10000000	0.00701928	1.42465	22.7944
sqrt	vector	double	100000000	0.068018	1.4702	23.5232
