func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_asinh(CRS)	CRS	float	10000	10000	0.00237925	0.340443
m_asinh(CRS)	CRS	float	20000	20000	0.00422961	0.383014
m_asinh(CRS)	CRS	float	30000	30000	0.00637351	0.381266
m_asinh(CRS)	CRS	float	40000	40000	0.00842668	0.384493
m_asinh(CRS)	CRS	float	50000	50000	0.0105319	0.384547
m_asinh(CRS)	CRS	float	60000	60000	0.0126244	0.384969
m_asinh(CRS)	CRS	float	70000	70000	0.0147061	0.385555
m_asinh(CRS)	CRS	float	80000	80000	0.0167686	0.386437
m_asinh(CRS)	CRS	float	90000	90000	0.0188807	0.386109
m_asinh(CRS)	CRS	float	100000	100000	0.0209935	0.385834
m_asinh(CRS)	CRS	double	10000	10000	0.00232512	0.348369
m_asinh(CRS)	CRS	double	20000	20000	0.0046084	0.351532
m_asinh(CRS)	CRS	double	30000	30000	0.00681976	0.356317
m_asinh(CRS)	CRS	double	40000	40000	0.00905862	0.35767
m_asinh(CRS)	CRS	double	50000	50000	0.0113621	0.356447
m_asinh(CRS)	CRS	double	60000	60000	0.0135408	0.358916
m_asinh(CRS)	CRS	double	70000	70000	0.015893	0.356761
m_asinh(CRS)	CRS	double	80000	80000	0.0180837	0.358335
m_asinh(CRS)	CRS	double	90000	90000	0.0204141	0.357106
m_asinh(CRS)	CRS	double	100000	100000	0.0225844	0.358654
