func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_div	vector	float	1000	3.81366e-05	0.0262215	0.314658
vv_div	vector	float	10000	2.59123e-05	0.385918	4.63101
vv_div	vector	float	100000	9.23004e-05	1.08342	13.001
vv_div	vector	float	1000000	0.00034119	2.93092	35.171
vv_div	vector	float	10000000	0.00190672	5.2446	62.9352
vv_div	vector	float	100000000	0.0156839	6.37598	76.5117
vv_div	vector	double	1000	3.10863e-05	0.0321685	0.772043
vv_div	vector	double	10000	7.55843e-05	0.132303	3.17526
vv_div	vector	double	100000	0.000106931	0.935185	22.4444
vv_div	vector	double	1000000	0.000429469	2.32846	55.883
vv_div	vector	double	10000000	0.00273776	3.65261	87.6628
vv_div	vector	double	100000000	0.0248866	4.01823	96.4374
