func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(CRS)	CRS	float	10000	10000	0.000215585	7.51445
matvec(CRS)	CRS	float	20000	20000	0.000811494	3.99263
matvec(CRS)	CRS	float	30000	30000	0.00126783	3.83333
matvec(CRS)	CRS	float	40000	40000	0.00167166	3.87638
matvec(CRS)	CRS	float	50000	50000	0.00207899	3.89612
matvec(CRS)	CRS	float	60000	60000	0.00257369	3.77667
matvec(CRS)	CRS	float	70000	70000	0.00298206	3.80274
matvec(CRS)	CRS	float	80000	80000	0.00342634	3.78246
matvec(CRS)	CRS	float	90000	90000	0.00376165	3.87596
matvec(CRS)	CRS	float	100000	100000	0.00426612	3.79736
matvec(CRS)	CRS	double	10000	10000	0.000573555	2.82449
matvec(CRS)	CRS	double	20000	20000	0.0012762	2.53879
matvec(CRS)	CRS	double	30000	30000	0.00187984	2.58532
matvec(CRS)	CRS	double	40000	40000	0.00251321	2.57837
matvec(CRS)	CRS	double	50000	50000	0.00315209	2.56972
matvec(CRS)	CRS	double	60000	60000	0.00374759	2.59367
matvec(CRS)	CRS	double	70000	70000	0.00437007	2.59492
matvec(CRS)	CRS	double	80000	80000	0.00498423	2.6002
matvec(CRS)	CRS	double	90000	90000	0.00563979	2.5852
matvec(CRS)	CRS	double	100000	100000	0.00624674	2.59335
