func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sign(Dense)	Dense	float	1000	1000	4.13462e-05	24.186
m_sign(Dense)	Dense	float	2000	2000	0.00125032	3.19919
m_sign(Dense)	Dense	float	3000	3000	0.00307595	2.92593
m_sign(Dense)	Dense	float	4000	4000	0.00542495	2.94934
m_sign(Dense)	Dense	float	5000	5000	0.00844976	2.95866
m_sign(Dense)	Dense	float	6000	6000	0.0121486	2.96331
m_sign(Dense)	Dense	float	7000	7000	0.0165042	2.96894
m_sign(Dense)	Dense	float	8000	8000	0.021608	2.96187
m_sign(Dense)	Dense	float	9000	9000	0.0273014	2.96688
m_sign(Dense)	Dense	float	10000	10000	0.0337159	2.96596
m_sign(Dense)	Dense	double	1000	1000	6.3358e-05	15.7833
m_sign(Dense)	Dense	double	2000	2000	0.00270184	1.48047
m_sign(Dense)	Dense	double	3000	3000	0.00607239	1.48212
m_sign(Dense)	Dense	double	4000	4000	0.010815	1.47942
m_sign(Dense)	Dense	double	5000	5000	0.0167894	1.48903
m_sign(Dense)	Dense	double	6000	6000	0.0241674	1.48961
m_sign(Dense)	Dense	double	7000	7000	0.0329326	1.48789
m_sign(Dense)	Dense	double	8000	8000	0.0430051	1.4882
m_sign(Dense)	Dense	double	9000	9000	0.0544416	1.48783
m_sign(Dense)	Dense	double	10000	10000	0.0672086	1.4879
