func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tan(Dense)	Dense	float	1000	1000	0.000276413	3.61777
m_tan(Dense)	Dense	float	2000	2000	0.000925348	4.3227
m_tan(Dense)	Dense	float	3000	3000	0.00200101	4.49774
m_tan(Dense)	Dense	float	4000	4000	0.00338272	4.72993
m_tan(Dense)	Dense	float	5000	5000	0.00464447	5.38274
m_tan(Dense)	Dense	float	6000	6000	0.00606425	5.93643
m_tan(Dense)	Dense	float	7000	7000	0.00835719	5.86321
m_tan(Dense)	Dense	float	8000	8000	0.0105577	6.06192
m_tan(Dense)	Dense	float	9000	9000	0.0133194	6.08135
m_tan(Dense)	Dense	float	10000	10000	0.0163912	6.10084
m_tan(Dense)	Dense	double	1000	1000	0.000707752	1.41292
m_tan(Dense)	Dense	double	2000	2000	0.00245527	1.62915
m_tan(Dense)	Dense	double	3000	3000	0.00544151	1.65395
m_tan(Dense)	Dense	double	4000	4000	0.00968975	1.65123
m_tan(Dense)	Dense	double	5000	5000	0.0150966	1.65601
m_tan(Dense)	Dense	double	6000	6000	0.0217028	1.65877
m_tan(Dense)	Dense	double	7000	7000	0.0295567	1.65783
m_tan(Dense)	Dense	double	8000	8000	0.0383611	1.66835
m_tan(Dense)	Dense	double	9000	9000	0.0486608	1.66458
m_tan(Dense)	Dense	double	10000	10000	0.0600049	1.66653
