func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_asinh(CRS)	CRS	float	10000	10000	0.000504171	1.6066
m_asinh(CRS)	CRS	float	20000	20000	0.000871808	1.85821
m_asinh(CRS)	CRS	float	30000	30000	0.00133559	1.81942
m_asinh(CRS)	CRS	float	40000	40000	0.00159122	2.03617
m_asinh(CRS)	CRS	float	50000	50000	0.00194534	2.0819
m_asinh(CRS)	CRS	float	60000	60000	0.002154	2.25627
m_asinh(CRS)	CRS	float	70000	70000	0.00226284	2.50571
m_asinh(CRS)	CRS	float	80000	80000	0.00237907	2.72376
m_asinh(CRS)	CRS	float	90000	90000	0.00267749	2.7227
m_asinh(CRS)	CRS	float	100000	100000	0.00290616	2.78718
m_asinh(CRS)	CRS	double	10000	10000	0.00185804	0.435943
m_asinh(CRS)	CRS	double	20000	20000	0.00338529	0.478541
m_asinh(CRS)	CRS	double	30000	30000	0.00492407	0.493494
m_asinh(CRS)	CRS	double	40000	40000	0.00654113	0.495327
m_asinh(CRS)	CRS	double	50000	50000	0.00809493	0.500313
m_asinh(CRS)	CRS	double	60000	60000	0.00966553	0.502818
m_asinh(CRS)	CRS	double	70000	70000	0.0111773	0.507276
m_asinh(CRS)	CRS	double	80000	80000	0.0127374	0.508739
m_asinh(CRS)	CRS	double	90000	90000	0.0143115	0.50938
m_asinh(CRS)	CRS	double	100000	100000	0.0158708	0.510371
