func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tanh(Dense)	Dense	float	1000	1000	0.000196515	5.08867
m_tanh(Dense)	Dense	float	2000	2000	0.000601776	6.64699
m_tanh(Dense)	Dense	float	3000	3000	0.00127607	7.0529
m_tanh(Dense)	Dense	float	4000	4000	0.00219394	7.29283
m_tanh(Dense)	Dense	float	5000	5000	0.00302247	8.27137
m_tanh(Dense)	Dense	float	6000	6000	0.00389551	9.24141
m_tanh(Dense)	Dense	float	7000	7000	0.00512949	9.55261
m_tanh(Dense)	Dense	float	8000	8000	0.00679352	9.42074
m_tanh(Dense)	Dense	float	9000	9000	0.00852071	9.50625
m_tanh(Dense)	Dense	float	10000	10000	0.0104549	9.56492
m_tanh(Dense)	Dense	double	1000	1000	0.00050596	1.97644
m_tanh(Dense)	Dense	double	2000	2000	0.00153497	2.60592
m_tanh(Dense)	Dense	double	3000	3000	0.00315165	2.85565
m_tanh(Dense)	Dense	double	4000	4000	0.0055758	2.86954
m_tanh(Dense)	Dense	double	5000	5000	0.00872382	2.86572
m_tanh(Dense)	Dense	double	6000	6000	0.0124712	2.88665
m_tanh(Dense)	Dense	double	7000	7000	0.0169612	2.88894
m_tanh(Dense)	Dense	double	8000	8000	0.0220576	2.9015
m_tanh(Dense)	Dense	double	9000	9000	0.0278512	2.90831
m_tanh(Dense)	Dense	double	10000	10000	0.0343942	2.90747
