func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,CRS,Dense)	CRS	float	1000	1000	1000	0.0361914	4.47621
matmul(Dense,CRS,Dense)	CRS	float	1500	1500	1500	0.0513947	7.09218
matmul(Dense,CRS,Dense)	CRS	float	2000	2000	2000	0.102423	6.32669
matmul(Dense,CRS,Dense)	CRS	float	2500	2500	2500	0.133831	7.56551
matmul(Dense,CRS,Dense)	CRS	float	3000	3000	3000	0.167966	8.68032
matmul(Dense,CRS,Dense)	CRS	double	1000	1000	1000	0.035925	4.5094
matmul(Dense,CRS,Dense)	CRS	double	1500	1500	1500	0.0586936	6.21021
matmul(Dense,CRS,Dense)	CRS	double	2000	2000	2000	0.0841109	7.70411
matmul(Dense,CRS,Dense)	CRS	double	2500	2500	2500	0.113292	8.93711
matmul(Dense,CRS,Dense)	CRS	double	3000	3000	3000	0.143869	10.1342
