func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sin(Dense)	Dense	float	1000	1000	0.000276871	3.61179
m_sin(Dense)	Dense	float	2000	2000	0.0014202	2.8165
m_sin(Dense)	Dense	float	3000	3000	0.00329878	2.72828
m_sin(Dense)	Dense	float	4000	4000	0.00567093	2.82141
m_sin(Dense)	Dense	float	5000	5000	0.00972098	2.57176
m_sin(Dense)	Dense	float	6000	6000	0.0130188	2.76524
m_sin(Dense)	Dense	float	7000	7000	0.017661	2.77448
m_sin(Dense)	Dense	float	8000	8000	0.0251125	2.54854
m_sin(Dense)	Dense	float	9000	9000	0.0309807	2.61453
m_sin(Dense)	Dense	float	10000	10000	0.0370837	2.6966
m_sin(Dense)	Dense	double	1000	1000	0.000527034	1.89741
m_sin(Dense)	Dense	double	2000	2000	0.00284359	1.40667
m_sin(Dense)	Dense	double	3000	3000	0.00626443	1.43668
m_sin(Dense)	Dense	double	4000	4000	0.0110795	1.44411
m_sin(Dense)	Dense	double	5000	5000	0.0172443	1.44976
m_sin(Dense)	Dense	double	6000	6000	0.0247449	1.45484
m_sin(Dense)	Dense	double	7000	7000	0.033692	1.45435
m_sin(Dense)	Dense	double	8000	8000	0.0439786	1.45525
m_sin(Dense)	Dense	double	9000	9000	0.055858	1.45011
m_sin(Dense)	Dense	double	10000	10000	0.06869	1.45582
