func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sin(Dense)	Dense	float	1000	1000	0.000203597	4.91167
m_sin(Dense)	Dense	float	2000	2000	0.000630843	6.34072
m_sin(Dense)	Dense	float	3000	3000	0.00134256	6.70362
m_sin(Dense)	Dense	float	4000	4000	0.00223921	7.14539
m_sin(Dense)	Dense	float	5000	5000	0.00306798	8.14868
m_sin(Dense)	Dense	float	6000	6000	0.00402867	8.93596
m_sin(Dense)	Dense	float	7000	7000	0.00540078	9.07277
m_sin(Dense)	Dense	float	8000	8000	0.00714359	8.95908
m_sin(Dense)	Dense	float	9000	9000	0.00891518	9.08563
m_sin(Dense)	Dense	float	10000	10000	0.010981	9.10668
m_sin(Dense)	Dense	double	1000	1000	0.000527847	1.89449
m_sin(Dense)	Dense	double	2000	2000	0.00180706	2.21354
m_sin(Dense)	Dense	double	3000	3000	0.00388417	2.3171
m_sin(Dense)	Dense	double	4000	4000	0.00694435	2.30403
m_sin(Dense)	Dense	double	5000	5000	0.0108018	2.31442
m_sin(Dense)	Dense	double	6000	6000	0.0154835	2.32506
m_sin(Dense)	Dense	double	7000	7000	0.0209956	2.33383
m_sin(Dense)	Dense	double	8000	8000	0.0273622	2.33899
m_sin(Dense)	Dense	double	9000	9000	0.0345696	2.3431
m_sin(Dense)	Dense	double	10000	10000	0.0426393	2.34525
