func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_pow(CRS,CRS)	CRS	float	10000	10000	0.00102349	1.58281	6.33125
sm_pow(CRS,CRS)	CRS	float	20000	20000	0.00200369	1.61701	6.46806
sm_pow(CRS,CRS)	CRS	float	30000	30000	0.00298243	1.62954	6.51817
sm_pow(CRS,CRS)	CRS	float	40000	40000	0.00396574	1.634	6.53598
sm_pow(CRS,CRS)	CRS	float	50000	50000	0.00495309	1.63534	6.54137
sm_pow(CRS,CRS)	CRS	float	60000	60000	0.00594676	1.6345	6.53801
sm_pow(CRS,CRS)	CRS	float	70000	70000	0.00692424	1.63772	6.5509
sm_pow(CRS,CRS)	CRS	float	80000	80000	0.00789849	1.64082	6.56328
sm_pow(CRS,CRS)	CRS	float	90000	90000	0.00891771	1.63495	6.5398
sm_pow(CRS,CRS)	CRS	float	100000	100000	0.00992577	1.63211	6.52846
sm_pow(CRS,CRS)	CRS	double	10000	10000	0.00148054	1.09419	8.75354
sm_pow(CRS,CRS)	CRS	double	20000	20000	0.00288966	1.12124	8.96992
sm_pow(CRS,CRS)	CRS	double	30000	30000	0.00430636	1.12856	9.02851
sm_pow(CRS,CRS)	CRS	double	40000	40000	0.00572448	1.13198	9.05585
sm_pow(CRS,CRS)	CRS	double	50000	50000	0.00721343	1.1229	8.98324
sm_pow(CRS,CRS)	CRS	double	60000	60000	0.00863759	1.12531	9.00252
sm_pow(CRS,CRS)	CRS	double	70000	70000	0.0100749	1.12557	9.00454
sm_pow(CRS,CRS)	CRS	double	80000	80000	0.0115105	1.12592	9.00739
sm_pow(CRS,CRS)	CRS	double	90000	90000	0.0129607	1.12494	8.99954
sm_pow(CRS,CRS)	CRS	double	100000	100000	0.0142861	1.13397	9.07177
