func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_asin(CRS)	CRS	float	10000	10000	0.000546012	1.48348
m_asin(CRS)	CRS	float	20000	20000	0.000815841	1.98568
m_asin(CRS)	CRS	float	30000	30000	0.00191271	1.27045
m_asin(CRS)	CRS	float	40000	40000	0.00250205	1.29494
m_asin(CRS)	CRS	float	50000	50000	0.00309653	1.30791
m_asin(CRS)	CRS	float	60000	60000	0.00352762	1.3777
m_asin(CRS)	CRS	float	70000	70000	0.00411921	1.37648
m_asin(CRS)	CRS	float	80000	80000	0.00470955	1.37593
m_asin(CRS)	CRS	float	90000	90000	0.00530007	1.37545
m_asin(CRS)	CRS	float	100000	100000	0.00586178	1.38183
m_asin(CRS)	CRS	double	10000	10000	0.001153	0.702515
m_asin(CRS)	CRS	double	20000	20000	0.00241008	0.672178
m_asin(CRS)	CRS	double	30000	30000	0.00356805	0.681045
m_asin(CRS)	CRS	double	40000	40000	0.0047465	0.682608
m_asin(CRS)	CRS	double	50000	50000	0.0058777	0.689045
m_asin(CRS)	CRS	double	60000	60000	0.00694374	0.699911
m_asin(CRS)	CRS	double	70000	70000	0.00811784	0.698462
m_asin(CRS)	CRS	double	80000	80000	0.0093245	0.694944
m_asin(CRS)	CRS	double	90000	90000	0.0104769	0.695817
m_asin(CRS)	CRS	double	100000	100000	0.0115324	0.702372
