func	kind	prec	M	N	time[sec]
convert(COO,Dense)	Dense	float	1000	1000	0.00114871
convert(COO,Dense)	Dense	float	2000	2000	0.0038804
convert(COO,Dense)	Dense	float	3000	3000	0.00978003
convert(COO,Dense)	Dense	float	4000	4000	0.0168829
convert(COO,Dense)	Dense	float	5000	5000	0.0245468
convert(COO,Dense)	Dense	float	6000	6000	0.0343312
convert(COO,Dense)	Dense	float	7000	7000	0.0460299
convert(COO,Dense)	Dense	float	8000	8000	0.0585991
convert(COO,Dense)	Dense	float	9000	9000	0.07317
convert(COO,Dense)	Dense	float	10000	10000	0.088876
convert(COO,Dense)	Dense	double	1000	1000	0.00165644
convert(COO,Dense)	Dense	double	2000	2000	0.00694876
convert(COO,Dense)	Dense	double	3000	3000	0.0175303
convert(COO,Dense)	Dense	double	4000	4000	0.0293591
convert(COO,Dense)	Dense	double	5000	5000	0.0446136
convert(COO,Dense)	Dense	double	6000	6000	0.0631323
convert(COO,Dense)	Dense	double	7000	7000	0.0846832
convert(COO,Dense)	Dense	double	8000	8000	0.109087
convert(COO,Dense)	Dense	double	9000	9000	0.137244
convert(COO,Dense)	Dense	double	10000	10000	0.168532
