func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_ceil(CRS)	CRS	float	10000	10000	0.000343445	2.35845
m_ceil(CRS)	CRS	float	20000	20000	0.000578259	2.80151
m_ceil(CRS)	CRS	float	30000	30000	0.000769689	3.15712
m_ceil(CRS)	CRS	float	40000	40000	0.000968815	3.34429
m_ceil(CRS)	CRS	float	50000	50000	0.00116686	3.47084
m_ceil(CRS)	CRS	float	60000	60000	0.00125134	3.88384
m_ceil(CRS)	CRS	float	70000	70000	0.00145363	3.90058
m_ceil(CRS)	CRS	float	80000	80000	0.00154329	4.19881
m_ceil(CRS)	CRS	float	90000	90000	0.00154838	4.70813
m_ceil(CRS)	CRS	float	100000	100000	0.00169902	4.76745
m_ceil(CRS)	CRS	double	10000	10000	0.000412814	1.96214
m_ceil(CRS)	CRS	double	20000	20000	0.000708038	2.28801
m_ceil(CRS)	CRS	double	30000	30000	0.000975057	2.49216
m_ceil(CRS)	CRS	double	40000	40000	0.00123445	2.62466
m_ceil(CRS)	CRS	double	50000	50000	0.0015008	2.69855
m_ceil(CRS)	CRS	double	60000	60000	0.00180565	2.69156
m_ceil(CRS)	CRS	double	70000	70000	0.00206628	2.74407
m_ceil(CRS)	CRS	double	80000	80000	0.00233086	2.78008
m_ceil(CRS)	CRS	double	90000	90000	0.00258515	2.81995
m_ceil(CRS)	CRS	double	100000	100000	0.00285904	2.83311
