func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_mul(Dense,Dense)	Dense	float	1000	1000	0.000191382	5.22516	41.8013
sm_mul(Dense,Dense)	Dense	float	2000	2000	0.000562073	7.11651	56.9321
sm_mul(Dense,Dense)	Dense	float	3000	3000	0.00117492	7.66008	61.2806
sm_mul(Dense,Dense)	Dense	float	4000	4000	0.00187086	8.5522	68.4176
sm_mul(Dense,Dense)	Dense	float	5000	5000	0.00260628	9.59221	76.7377
sm_mul(Dense,Dense)	Dense	float	6000	6000	0.00351748	10.2346	81.8767
sm_mul(Dense,Dense)	Dense	float	7000	7000	0.00480886	10.1895	81.5163
sm_mul(Dense,Dense)	Dense	float	8000	8000	0.0062549	10.232	81.8558
sm_mul(Dense,Dense)	Dense	float	9000	9000	0.00777767	10.4144	83.3154
sm_mul(Dense,Dense)	Dense	float	10000	10000	0.00955156	10.4695	83.756
sm_mul(Dense,Dense)	Dense	double	1000	1000	0.000320271	3.12236	49.9577
sm_mul(Dense,Dense)	Dense	double	2000	2000	0.000743001	5.38357	86.1372
sm_mul(Dense,Dense)	Dense	double	3000	3000	0.00157101	5.72878	91.6605
sm_mul(Dense,Dense)	Dense	double	4000	4000	0.00276017	5.79674	92.7479
sm_mul(Dense,Dense)	Dense	double	5000	5000	0.00428029	5.84072	93.4515
sm_mul(Dense,Dense)	Dense	double	6000	6000	0.00607582	5.92513	94.8021
sm_mul(Dense,Dense)	Dense	double	7000	7000	0.00820233	5.97392	95.5826
sm_mul(Dense,Dense)	Dense	double	8000	8000	0.0106238	6.0242	96.3872
sm_mul(Dense,Dense)	Dense	double	9000	9000	0.0133974	6.04596	96.7354
sm_mul(Dense,Dense)	Dense	double	10000	10000	0.0164773	6.06896	97.1033
