func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_add(Dense,Dense,Dense)	Dense	float	1000	1000	0.000646737	1.54622	18.5547
mm_add(Dense,Dense,Dense)	Dense	float	2000	2000	0.0022054	1.81373	21.7647
mm_add(Dense,Dense,Dense)	Dense	float	3000	3000	0.0108305	0.830989	9.97187
mm_add(Dense,Dense,Dense)	Dense	float	4000	4000	0.0198665	0.805374	9.66449
mm_add(Dense,Dense,Dense)	Dense	float	5000	5000	0.0263373	0.949224	11.3907
mm_add(Dense,Dense,Dense)	Dense	float	6000	6000	0.0383465	0.938809	11.2657
mm_add(Dense,Dense,Dense)	Dense	float	7000	7000	0.041932	1.16856	14.0227
mm_add(Dense,Dense,Dense)	Dense	float	8000	8000	0.0515632	1.24119	14.8943
mm_add(Dense,Dense,Dense)	Dense	float	9000	9000	0.0561559	1.44241	17.309
mm_add(Dense,Dense,Dense)	Dense	float	10000	10000	0.119702	0.835408	10.0249
mm_add(Dense,Dense,Dense)	Dense	double	1000	1000	0.00389017	0.257058	6.1694
mm_add(Dense,Dense,Dense)	Dense	double	2000	2000	0.00895427	0.446714	10.7211
mm_add(Dense,Dense,Dense)	Dense	double	3000	3000	0.0224346	0.401165	9.62797
mm_add(Dense,Dense,Dense)	Dense	double	4000	4000	0.0401894	0.398115	9.55475
mm_add(Dense,Dense,Dense)	Dense	double	5000	5000	0.0293488	0.851825	20.4438
mm_add(Dense,Dense,Dense)	Dense	double	6000	6000	0.0429639	0.837914	20.1099
mm_add(Dense,Dense,Dense)	Dense	double	7000	7000	0.104981	0.466751	11.202
mm_add(Dense,Dense,Dense)	Dense	double	8000	8000	0.0797107	0.802903	19.2697
mm_add(Dense,Dense,Dense)	Dense	double	9000	9000	0.0847047	0.956263	22.9503
mm_add(Dense,Dense,Dense)	Dense	double	10000	10000	0.0898661	1.11277	26.7064
