func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(CRS)	CRS	float	10000	10000	0.000401646	4.0334
matvec(CRS)	CRS	float	20000	20000	0.000310866	10.4225
matvec(CRS)	CRS	float	30000	30000	0.00068157	7.13059
matvec(CRS)	CRS	float	40000	40000	0.00237373	2.72989
matvec(CRS)	CRS	float	50000	50000	0.00360246	2.24846
matvec(CRS)	CRS	float	60000	60000	0.00498152	1.95121
matvec(CRS)	CRS	float	70000	70000	0.00630618	1.79824
matvec(CRS)	CRS	float	80000	80000	0.00694492	1.86611
matvec(CRS)	CRS	float	90000	90000	0.00853882	1.7075
matvec(CRS)	CRS	float	100000	100000	0.00958691	1.6898
matvec(CRS)	CRS	double	10000	10000	0.000165776	9.7722
matvec(CRS)	CRS	double	20000	20000	0.000651189	4.97551
matvec(CRS)	CRS	double	30000	30000	0.00304902	1.59395
matvec(CRS)	CRS	double	40000	40000	0.005008	1.29393
matvec(CRS)	CRS	double	50000	50000	0.00680773	1.18982
matvec(CRS)	CRS	double	60000	60000	0.00826841	1.17556
matvec(CRS)	CRS	double	70000	70000	0.00968453	1.17094
matvec(CRS)	CRS	double	80000	80000	0.0108804	1.19113
matvec(CRS)	CRS	double	90000	90000	0.0135507	1.07596
matvec(CRS)	CRS	double	100000	100000	0.0127156	1.27402
