func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(Dense)	Dense	float	1000	1000	0.00607273	0.329341
matvec(Dense)	Dense	float	2000	2000	0.000501928	15.9386
matvec(Dense)	Dense	float	3000	3000	0.000722304	24.9202
matvec(Dense)	Dense	float	4000	4000	0.0010435	30.666
matvec(Dense)	Dense	float	5000	5000	0.00140373	35.6193
matvec(Dense)	Dense	float	6000	6000	0.0018499	38.921
matvec(Dense)	Dense	float	7000	7000	0.00239617	40.8986
matvec(Dense)	Dense	float	8000	8000	0.00314816	40.6586
matvec(Dense)	Dense	float	9000	9000	0.00376765	42.9976
matvec(Dense)	Dense	float	10000	10000	0.00457294	43.7355
matvec(Dense)	Dense	double	1000	1000	0.00039803	5.02474
matvec(Dense)	Dense	double	2000	2000	0.000702872	11.3819
matvec(Dense)	Dense	double	3000	3000	0.00109404	16.4528
matvec(Dense)	Dense	double	4000	4000	0.00171595	18.6486
matvec(Dense)	Dense	double	5000	5000	0.0024069	20.7736
matvec(Dense)	Dense	double	6000	6000	0.00342483	21.0229
matvec(Dense)	Dense	double	7000	7000	0.00447014	21.9233
matvec(Dense)	Dense	double	8000	8000	0.0056936	22.4814
matvec(Dense)	Dense	double	9000	9000	0.00723594	22.3882
matvec(Dense)	Dense	double	10000	10000	0.00868043	23.0403
