func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_mul(Dense,Dense)	Dense	float	1000	1000	4.16123e-05	24.0314	192.251
sm_mul(Dense,Dense)	Dense	float	2000	2000	0.000127226	31.44	251.52
sm_mul(Dense,Dense)	Dense	float	3000	3000	0.00499832	1.8006	14.4048
sm_mul(Dense,Dense)	Dense	float	4000	4000	0.011163	1.4333	11.4664
sm_mul(Dense,Dense)	Dense	float	5000	5000	0.0167685	1.49089	11.9271
sm_mul(Dense,Dense)	Dense	float	6000	6000	0.0266698	1.34984	10.7987
sm_mul(Dense,Dense)	Dense	float	7000	7000	0.039223	1.24927	9.99414
sm_mul(Dense,Dense)	Dense	float	8000	8000	0.0418731	1.52843	12.2274
sm_mul(Dense,Dense)	Dense	float	9000	9000	0.0393232	2.05985	16.4788
sm_mul(Dense,Dense)	Dense	float	10000	10000	0.0427689	2.33815	18.7052
sm_mul(Dense,Dense)	Dense	double	1000	1000	6.28878e-05	15.9013	254.422
sm_mul(Dense,Dense)	Dense	double	2000	2000	0.00402427	0.993968	15.9035
sm_mul(Dense,Dense)	Dense	double	3000	3000	0.0125127	0.719272	11.5083
sm_mul(Dense,Dense)	Dense	double	4000	4000	0.0135664	1.17939	18.8702
sm_mul(Dense,Dense)	Dense	double	5000	5000	0.0373607	0.669152	10.7064
sm_mul(Dense,Dense)	Dense	double	6000	6000	0.0366174	0.983138	15.7302
sm_mul(Dense,Dense)	Dense	double	7000	7000	0.0460278	1.06457	17.0332
sm_mul(Dense,Dense)	Dense	double	8000	8000	0.0542981	1.17868	18.8589
sm_mul(Dense,Dense)	Dense	double	9000	9000	0.0767006	1.05605	16.8969
sm_mul(Dense,Dense)	Dense	double	10000	10000	0.08205	1.21877	19.5003
