func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tanh(Dense)	Dense	float	1000	1000	0.00393767	0.253958
m_tanh(Dense)	Dense	float	2000	2000	0.00725131	0.551625
m_tanh(Dense)	Dense	float	3000	3000	0.0115602	0.778534
m_tanh(Dense)	Dense	float	4000	4000	0.0169733	0.942657
m_tanh(Dense)	Dense	float	5000	5000	0.0245225	1.01947
m_tanh(Dense)	Dense	float	6000	6000	0.0343117	1.0492
m_tanh(Dense)	Dense	float	7000	7000	0.0464996	1.05377
m_tanh(Dense)	Dense	float	8000	8000	0.0606896	1.05455
m_tanh(Dense)	Dense	float	9000	9000	0.0767297	1.05565
m_tanh(Dense)	Dense	float	10000	10000	0.0949175	1.05355
m_tanh(Dense)	Dense	double	1000	1000	0.00624478	0.160134
m_tanh(Dense)	Dense	double	2000	2000	0.0130722	0.305993
m_tanh(Dense)	Dense	double	3000	3000	0.0248161	0.362668
m_tanh(Dense)	Dense	double	4000	4000	0.0417911	0.382856
m_tanh(Dense)	Dense	double	5000	5000	0.0654654	0.381881
m_tanh(Dense)	Dense	double	6000	6000	0.0944747	0.381054
m_tanh(Dense)	Dense	double	7000	7000	0.128354	0.381756
m_tanh(Dense)	Dense	double	8000	8000	0.167886	0.381211
m_tanh(Dense)	Dense	double	9000	9000	0.212601	0.380996
m_tanh(Dense)	Dense	double	10000	10000	0.26277	0.380561
