func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpyz	vector	float	1000	5.69688e-05	0.035107	0.210642
axpyz	vector	float	10000	6.33675e-05	0.315619	1.89372
axpyz	vector	float	100000	7.19493e-05	2.77974	16.6784
axpyz	vector	float	1000000	0.000195084	10.252	61.5121
axpyz	vector	float	10000000	0.00132777	15.0629	90.3773
axpyz	vector	float	100000000	0.0122961	16.2654	97.5921
axpyz	vector	double	1000	4.16931e-05	0.0479695	0.575634
axpyz	vector	double	10000	5.96733e-05	0.335158	4.0219
axpyz	vector	double	100000	0.000122406	1.63391	19.607
axpyz	vector	double	1000000	0.000343411	5.82393	69.8872
axpyz	vector	double	10000000	0.0026212	7.63009	91.5611
axpyz	vector	double	100000000	0.0242908	8.23357	98.8029
