func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
nrm2	vector	float	1000	6.61767e-07	3.02221	6.04443
nrm2	vector	float	10000	5.85653e-06	3.41499	6.82998
nrm2	vector	float	100000	5.84673e-05	3.42072	6.84143
nrm2	vector	float	1000000	0.000530726	3.76842	7.53684
nrm2	vector	float	10000000	0.00531286	3.76445	7.5289
nrm2	vector	float	100000000	0.05332	3.75094	7.50187
nrm2	vector	double	1000	9.19367e-07	2.17541	8.70164
nrm2	vector	double	10000	7.4577e-06	2.68179	10.7272
nrm2	vector	double	100000	7.1345e-05	2.80328	11.2131
nrm2	vector	double	1000000	0.000380861	5.25126	21.005
nrm2	vector	double	10000000	0.00638288	3.13338	12.5335
nrm2	vector	double	100000000	0.0637509	3.13721	12.5489
