func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tan(CRS)	CRS	float	10000	10000	0.00164459	0.492524
m_tan(CRS)	CRS	float	20000	20000	0.00176661	0.91701
m_tan(CRS)	CRS	float	30000	30000	0.00267456	0.908561
m_tan(CRS)	CRS	float	40000	40000	0.00363831	0.890523
m_tan(CRS)	CRS	float	50000	50000	0.0044564	0.908805
m_tan(CRS)	CRS	float	60000	60000	0.00551706	0.880904
m_tan(CRS)	CRS	float	70000	70000	0.00650413	0.871753
m_tan(CRS)	CRS	float	80000	80000	0.0074558	0.869122
m_tan(CRS)	CRS	float	90000	90000	0.00867606	0.840243
m_tan(CRS)	CRS	float	100000	100000	0.00969926	0.835115
m_tan(CRS)	CRS	double	10000	10000	0.00178995	0.452526
m_tan(CRS)	CRS	double	20000	20000	0.00379139	0.427284
m_tan(CRS)	CRS	double	30000	30000	0.00548716	0.442852
m_tan(CRS)	CRS	double	40000	40000	0.00800881	0.404555
m_tan(CRS)	CRS	double	50000	50000	0.00982093	0.412384
m_tan(CRS)	CRS	double	60000	60000	0.0114138	0.425799
m_tan(CRS)	CRS	double	70000	70000	0.0125993	0.450024
m_tan(CRS)	CRS	double	80000	80000	0.0134347	0.482333
m_tan(CRS)	CRS	double	90000	90000	0.0171915	0.424048
m_tan(CRS)	CRS	double	100000	100000	0.016568	0.488893
