func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
nrm2	vector	float	1000	1.72667e-07	11.583	23.166
nrm2	vector	float	10000	1.46377e-06	13.6634	27.3268
nrm2	vector	float	100000	1.53248e-05	13.0507	26.1014
nrm2	vector	float	1000000	0.000160757	12.4411	24.8823
nrm2	vector	float	10000000	0.00159528	12.537	25.0739
nrm2	vector	float	100000000	0.0159784	12.5169	25.0338
nrm2	vector	double	1000	4.806e-07	4.16146	16.6459
nrm2	vector	double	10000	4.5826e-06	4.36433	17.4573
nrm2	vector	double	100000	4.59889e-05	4.34888	17.3955
nrm2	vector	double	1000000	0.00048202	4.14921	16.5968
nrm2	vector	double	10000000	0.00473391	4.22484	16.8993
nrm2	vector	double	100000000	0.0473364	4.22508	16.9003
