func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
tan	vector	float	1000	0.000727874	0.00137386	0.0109909
tan	vector	float	10000	3.94892e-05	0.253234	2.02587
tan	vector	float	100000	7.35819e-05	1.35903	10.8722
tan	vector	float	1000000	0.000609672	1.64023	13.1218
tan	vector	float	10000000	0.00554164	1.80452	14.4362
tan	vector	float	100000000	0.0473111	2.11367	16.9093
tan	vector	double	1000	1.74359e-05	0.0573529	0.917647
tan	vector	double	10000	2.76318e-05	0.361902	5.79043
tan	vector	double	100000	0.000122377	0.817145	13.0743
tan	vector	double	1000000	0.00104752	0.954636	15.2742
tan	vector	double	10000000	0.0116731	0.856667	13.7067
tan	vector	double	100000000	0.0796299	1.25581	20.0929
