func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_pow(Dense,Dense,Dense)	Dense	float	1000	1000	0.0027152	0.368297	4.41956
mm_pow(Dense,Dense,Dense)	Dense	float	2000	2000	0.00854941	0.467869	5.61442
mm_pow(Dense,Dense,Dense)	Dense	float	3000	3000	0.0191661	0.469579	5.63495
mm_pow(Dense,Dense,Dense)	Dense	float	4000	4000	0.0266008	0.601485	7.21782
mm_pow(Dense,Dense,Dense)	Dense	float	5000	5000	0.0360917	0.692679	8.31215
mm_pow(Dense,Dense,Dense)	Dense	float	6000	6000	0.0545905	0.659455	7.91347
mm_pow(Dense,Dense,Dense)	Dense	float	7000	7000	0.078186	0.626711	7.52053
mm_pow(Dense,Dense,Dense)	Dense	float	8000	8000	0.09408	0.680272	8.16326
mm_pow(Dense,Dense,Dense)	Dense	float	9000	9000	0.12872	0.629274	7.55129
mm_pow(Dense,Dense,Dense)	Dense	float	10000	10000	0.150132	0.666079	7.99294
mm_pow(Dense,Dense,Dense)	Dense	double	1000	1000	0.00239484	0.417565	10.0216
mm_pow(Dense,Dense,Dense)	Dense	double	2000	2000	0.0129848	0.308052	7.39326
mm_pow(Dense,Dense,Dense)	Dense	double	3000	3000	0.0249307	0.361001	8.66403
mm_pow(Dense,Dense,Dense)	Dense	double	4000	4000	0.0361511	0.442586	10.6221
mm_pow(Dense,Dense,Dense)	Dense	double	5000	5000	0.0524326	0.476802	11.4433
mm_pow(Dense,Dense,Dense)	Dense	double	6000	6000	0.0717538	0.501715	12.0412
mm_pow(Dense,Dense,Dense)	Dense	double	7000	7000	0.107398	0.456245	10.9499
mm_pow(Dense,Dense,Dense)	Dense	double	8000	8000	0.131102	0.488168	11.716
mm_pow(Dense,Dense,Dense)	Dense	double	9000	9000	0.175442	0.461691	11.0806
mm_pow(Dense,Dense,Dense)	Dense	double	10000	10000	0.183906	0.543757	13.0502
